Mesh.id,mirNA
D016889,hsa-mir-133a
D016889,hsa-mir-135b
D016889,hsa-mir-141
D016889,hsa-mir-182
D016889,hsa-mir-199a
D016889,hsa-mir-200a
D016889,hsa-mir-200b
D016889,hsa-mir-200c
D016889,hsa-mir-222
D016889,hsa-mir-29b
D016889,hsa-mir-34a
D016889,hsa-mir-34c
D016889,hsa-mir-424
D016889,hsa-mir-449a
D016889,hsa-mir-505
D016889,hsa-mir-543
D016889,hsa-mir-200
D016889,hsa-mir-204
D016889,hsa-mir-218
D016889,hsa-mir-30c
D016889,hsa-mir-155
D016889,hsa-mir-369
D016889,hsa-mir-450a
D016889,hsa-mir-542
D004694,hsa-mir-518a
D004694,hsa-mir-518e
D004694,hsa-mir-518f
D004694,hsa-mir-528a
D004694,hsa-mir-9
D004679,hsa-mir-155
D004679,hsa-mir-223
D004679,hsa-mir-132
D004679,hsa-mir-17
D004679,hsa-mir-20b
D004660,hsa-mir-155
D004660,hsa-mir-206
D004461,hsa-mir-195
D004461,hsa-mir-21
D004461,hsa-mir-222
D004461,hsa-mir-26b
D004461,hsa-mir-335
D004415,hsa-mir-32
D004314,hsa-let-7c
D004314,hsa-mir-1246
D004314,hsa-mir-155
D004314,hsa-mir-802
D004314,hsa-mir-125b
D004314,hsa-mir-138
D004314,hsa-mir-146a
D004314,hsa-mir-27a
D004314,hsa-mir-27b
D004314,hsa-mir-32
D004314,hsa-mir-9
D004062,hsa-let-7a
D004062,hsa-mir-150
D004062,hsa-mir-185
D004062,hsa-mir-194
D003930,hsa-mir-27b
D003930,hsa-mir-146a
D003930,hsa-mir-150
D003930,hsa-mir-15a
D003930,hsa-mir-29b
D003930,hsa-mir-126
D003930,hsa-mir-1273g
D003930,hsa-mir-146b
D003930,hsa-mir-200b
D003930,hsa-mir-21
D003930,hsa-mir-34a
D003930,hsa-mir-152
D003930,hsa-mir-195
D003930,hsa-mir-20b
D003930,hsa-mir-29a
D003930,hsa-mir-32
D003930,hsa-mir-106a
D003929,hsa-let-7i
D003928,hsa-mir-377
D003925,hsa-mir-15a
D003925,hsa-mir-181c
D003925,hsa-mir-20b
D003925,hsa-mir-216b
D003925,hsa-mir-24
D016640,hsa-let-7a
D016640,hsa-let-7g
D016640,hsa-mir-126
D016640,hsa-mir-130b
D016640,hsa-mir-137
D016640,hsa-mir-148a
D016640,hsa-mir-27a
D016640,hsa-mir-30c
D016640,hsa-mir-30d
D016640,hsa-mir-33a
D016640,hsa-mir-362
D016640,hsa-mir-452
D016640,hsa-mir-502
D016640,hsa-mir-508
D016640,hsa-mir-9
D016640,hsa-mir-101
D016640,hsa-mir-518d
D016640,hsa-mir-222
D003924,hsa-mir-126
D003924,hsa-mir-146a
D003924,hsa-mir-155
D003924,hsa-mir-15a
D003924,hsa-mir-191
D003924,hsa-mir-197
D003924,hsa-mir-20b
D003924,hsa-mir-21
D003924,hsa-mir-223
D003924,hsa-mir-24
D003924,hsa-mir-32
D003924,hsa-mir-486
D003924,hsa-mir-103
D003924,hsa-mir-107
D003924,hsa-mir-132
D003924,hsa-mir-138
D003924,hsa-mir-142
D003924,hsa-mir-144
D003924,hsa-mir-148
D003924,hsa-mir-150
D003924,hsa-mir-15b
D003924,hsa-mir-182
D003924,hsa-mir-199a
D003924,hsa-mir-23a
D003924,hsa-mir-27a
D003924,hsa-mir-28
D003924,hsa-mir-29a
D003924,hsa-mir-29b
D003924,hsa-mir-30d
D003924,hsa-mir-30e
D003924,hsa-mir-34a
D003924,hsa-mir-375
D003924,hsa-mir-376a
D003924,hsa-mir-3960
D003924,hsa-mir-409
D003924,hsa-mir-451a
D003924,hsa-mir-4534
D003924,hsa-mir-454
D003924,hsa-mir-455
D003924,hsa-mir-503
D003924,hsa-mir-572
D003924,hsa-mir-665
D003924,hsa-mir-7
D003924,hsa-mir-9
D003924,hsa-mir-101
D003924,hsa-mir-143
D003924,hsa-mir-145
D003924,hsa-mir-217
D003924,hsa-mir-33b
D003924,hsa-mir-802
D003924,hsa-mir-124a
D003924,hsa-mir-196a
D003924,hsa-mir-212
D003924,hsa-let-7a
D003924,hsa-mir-26a
D003924,hsa-let-7f
D003924,hsa-mir-1
D003924,hsa-mir-103a
D003924,hsa-mir-122
D003924,hsa-mir-128a
D003924,hsa-mir-133a
D003924,hsa-mir-133b
D003924,hsa-mir-146
D003924,hsa-mir-181b
D003924,hsa-mir-192
D003924,hsa-mir-195
D003924,hsa-mir-200
D003924,hsa-mir-200a
D003924,hsa-mir-221
D003924,hsa-mir-222
D003924,hsa-mir-27b
D003924,hsa-mir-29
D003924,hsa-mir-30a
D003924,hsa-mir-33
D003924,hsa-mir-33a
D003924,hsa-mir-370
D003924,hsa-mir-376
D003924,hsa-mir-383
D003924,hsa-mir-384
D003924,hsa-mir-423
D003924,hsa-mir-4687
D003924,hsa-mir-652
D003924,hsa-let-7d
D003924,hsa-mir-1271
D003924,hsa-mir-17
D003924,hsa-mir-187
D003924,hsa-mir-200b
D003924,hsa-mir-23b
D003924,hsa-mir-590
D003924,hsa-mir-696
D003924,hsa-mir-22
D003924,hsa-mir-133
D003924,hsa-mir-181
D003924,hsa-mir-18a
D003924,hsa-mir-206
D003924,hsa-mir-483
D003922,hsa-mir-146
D003922,hsa-mir-100
D003922,hsa-mir-1275
D003922,hsa-mir-146a
D003922,hsa-mir-148a
D003922,hsa-mir-150
D003922,hsa-mir-181a
D003922,hsa-mir-21
D003922,hsa-mir-210
D003922,hsa-mir-24
D003922,hsa-mir-342
D003922,hsa-mir-375
D003922,hsa-mir-32
D003922,hsa-mir-34a
D003922,hsa-mir-149
D003922,hsa-mir-23a
D003922,hsa-mir-23b
D003922,hsa-mir-200
D003920,hsa-mir-107
D003920,hsa-mir-126
D003920,hsa-mir-146a
D003920,hsa-mir-155
D003920,hsa-mir-15a
D003920,hsa-mir-223
D003920,hsa-mir-375
D003920,hsa-mir-495
D003920,hsa-mir-503
D003920,hsa-mir-21
D003920,hsa-mir-147
D003920,hsa-let-7a
D003920,hsa-mir-214
D003920,hsa-mir-550a
D003920,hsa-mir-34a
D003920,hsa-mir-429
D003920,hsa-mir-29a
D003920,hsa-mir-103
D003920,hsa-mir-130b
D003920,hsa-mir-143
D003920,hsa-mir-145
D003920,hsa-mir-17
D003920,hsa-mir-186
D003920,hsa-mir-19a
D003920,hsa-mir-200c
D003920,hsa-mir-204
D003920,hsa-mir-221
D003920,hsa-mir-222
D003920,hsa-mir-26b
D003920,hsa-mir-29b
D003920,hsa-mir-301a
D003920,hsa-mir-31
D003920,hsa-mir-32
D003920,hsa-mir-410
D003920,hsa-mir-494
D003920,hsa-mir-590
D003920,hsa-mir-9
D003920,hsa-mir-1
D003920,hsa-mir-130a
D003920,hsa-mir-133a
D003920,hsa-mir-146b
D003920,hsa-mir-185
D003920,hsa-mir-200a
D003920,hsa-mir-200b
D003920,hsa-mir-27a
D003920,hsa-mir-29c
D003920,hsa-mir-463
D003920,hsa-mir-122
D003920,hsa-mir-19b
D003920,hsa-mir-208
D003920,hsa-mir-20a
D003920,hsa-mir-29
D003920,hsa-mir-33
D003920,hsa-mir-486
D003920,hsa-mir-200
D003920,hsa-mir-30
D003920,hsa-mir-342
D003920,hsa-mir-7
D003920,hsa-mir-125a
D003882,hsa-mir-146a
D003882,hsa-mir-206
D003882,hsa-mir-205
D003882,hsa-mir-154
D003882,hsa-mir-210
D003882,hsa-mir-369
D003882,hsa-mir-409
D003882,hsa-mir-30a
D003882,hsa-mir-379
D003882,hsa-mir-146b
D003882,hsa-mir-148a
D003882,hsa-mir-452
D003882,hsa-mir-155
D003882,hsa-mir-335
D003882,hsa-mir-299
D003882,hsa-mir-487b
D003882,hsa-mir-221
D003882,hsa-mir-199a
D003882,hsa-mir-223
D003882,hsa-mir-214
D003882,hsa-mir-495
D003882,hsa-mir-501
D003882,hsa-mir-9
D003882,hsa-mir-130a
D003882,hsa-mir-381
D003882,hsa-mir-382
D003882,hsa-mir-34a
D003882,hsa-mir-199b
D003882,hsa-mir-362
D003882,hsa-mir-368
D003882,hsa-mir-148b
D003882,hsa-mir-222
D003882,hsa-mir-132
D003882,hsa-mir-21
D003876,hsa-mir-203
D003876,hsa-mir-155
D003876,hsa-mir-143
D003876,hsa-mir-223
D003876,hsa-mir-125b
D003876,hsa-mir-142
D003876,hsa-mir-21
D017449,hsa-mir-155
D017449,hsa-mir-21
D003865,hsa-mir-34b
D003865,hsa-mir-34c
D003865,hsa-mir-1202
D003866,hsa-mir-124
D003866,hsa-mir-185
D003866,hsa-mir-491
D003866,hsa-mir-335
D003866,hsa-mir-511
D019595,hsa-let-7e
D003715,hsa-mir-378
D003715,hsa-let-7e
D003715,hsa-mir-1246
D003715,hsa-mir-132
D003715,hsa-mir-155
D003715,hsa-mir-184
D003715,hsa-mir-126
D003715,hsa-mir-30e
D003715,hsa-mir-133a
D003715,hsa-mir-147
D003711,hsa-mir-301a
D003711,hsa-mir-155
D003711,hsa-mir-21
D003704,hsa-mir-223
D003704,hsa-mir-659
D003704,hsa-mir-34a
D003704,hsa-mir-132
D003704,hsa-mir-21
D003704,hsa-mir-212
D017726,hsa-mir-217
D018856,hsa-mir-199a
D018856,hsa-mir-32
D018856,hsa-mir-449b
D018856,hsa-mir-500a
D003550,hsa-let-7e
D003550,hsa-mir-125a
D003550,hsa-mir-146a
D003550,hsa-mir-155
D003550,hsa-mir-181b
D003550,hsa-mir-199a
D003550,hsa-mir-200
D003550,hsa-mir-21
D003550,hsa-mir-23b
D003550,hsa-mir-27b
D003550,hsa-mir-30b
D003550,hsa-mir-370
D003550,hsa-mir-509
D003550,hsa-mir-7
D003550,hsa-mir-9
D003550,hsa-mir-16
D003550,hsa-mir-17
D003550,hsa-mir-31
D018284,hsa-mir-200
D003424,hsa-mir-598
D003424,hsa-mir-642
D007562,hsa-mir-146a
D023903,hsa-mir-146a
D003324,hsa-mir-126
D003324,hsa-mir-145
D003324,hsa-mir-130a
D003324,hsa-mir-146a
D003324,hsa-mir-149
D003324,hsa-mir-155
D003324,hsa-mir-17
D003324,hsa-mir-208a
D003324,hsa-mir-221
D003324,hsa-mir-370
D003324,hsa-mir-7
D003324,hsa-mir-9
D003324,hsa-mir-1
D003324,hsa-mir-122
D003324,hsa-mir-206
D003324,hsa-mir-21
D003324,hsa-mir-222
D003324,hsa-mir-574
D003324,hsa-mir-197
D003324,hsa-mir-223
D003324,hsa-mir-146
D003324,hsa-mir-196a
D003324,hsa-mir-224
D003324,hsa-mir-32
D003324,hsa-mir-4513
D003324,hsa-mir-499
D003324,hsa-mir-499a
D003324,hsa-mir-138
D003324,hsa-mir-106b
D003324,hsa-mir-125b
D003324,hsa-mir-133a
D003324,hsa-mir-134
D003324,hsa-mir-16
D003324,hsa-mir-18a
D003324,hsa-mir-198
D003324,hsa-mir-19b
D003324,hsa-mir-214
D003324,hsa-mir-23a
D003324,hsa-mir-31
D003324,hsa-mir-340
D003324,hsa-mir-34a
D003324,hsa-mir-486
D003324,hsa-mir-616
D003324,hsa-mir-624
D003324,hsa-let-7i
D003324,hsa-mir-154
D003324,hsa-mir-15b
D003324,hsa-mir-199a
D003324,hsa-mir-22
D003324,hsa-mir-339
D003324,hsa-mir-451
D003324,hsa-mir-454
D003324,hsa-mir-526b
D003324,hsa-mir-545
D003324,hsa-mir-585
D003324,hsa-mir-2909
D003324,hsa-mir-361
D003324,hsa-mir-181a
D003324,hsa-mir-1
D003324,hsa-mir-221
D003324,hsa-mir-222
D003317,hsa-mir-29b
D003317,hsa-mir-21
D003409,hsa-mir-124
D020918,hsa-mir-34a
D020918,hsa-mir-548d
D003123,hsa-mir-155
D015179,hsa-let-7g
D015179,hsa-mir-125a
D015179,hsa-mir-135b
D015179,hsa-mir-133b
D015179,hsa-mir-140
D015179,hsa-mir-21
D015179,hsa-mir-106b
D015179,hsa-mir-130b
D015179,hsa-mir-181b
D015179,hsa-mir-141
D015179,hsa-mir-143
D015179,hsa-mir-1
D015179,hsa-mir-10b
D015179,hsa-mir-133a
D015179,hsa-mir-139
D015179,hsa-mir-145
D015179,hsa-mir-195
D015179,hsa-mir-30a
D015179,hsa-mir-30c
D015179,hsa-mir-378
D015179,hsa-mir-422a
D015179,hsa-mir-422b
D015179,hsa-mir-497
D015179,hsa-mir-203
D015179,hsa-mir-34a
D015179,hsa-mir-9
D015179,hsa-mir-106a
D015179,hsa-mir-19a
D015179,hsa-mir-19b
D015179,hsa-mir-20a
D015179,hsa-mir-224
D015179,hsa-mir-25
D015179,hsa-mir-29a
D015179,hsa-mir-17
D015179,hsa-mir-182
D015179,hsa-mir-183
D015179,hsa-mir-18a
D015179,hsa-mir-29b
D015179,hsa-mir-31
D015179,hsa-mir-7
D015179,hsa-mir-132
D015179,hsa-mir-32
D015179,hsa-mir-24
D015179,hsa-mir-137
D015179,hsa-mir-200c
D015179,hsa-mir-26a
D015179,hsa-mir-129
D015179,hsa-mir-451
D015179,hsa-mir-124a
D015179,hsa-mir-196a
D015179,hsa-mir-155
D015179,hsa-mir-296
D015179,hsa-mir-27a
D015179,hsa-mir-27b
D015179,hsa-mir-127
D015179,hsa-mir-192
D015179,hsa-mir-194
D015179,hsa-mir-181a
D015179,hsa-mir-215
D015179,hsa-mir-128b
D015179,hsa-mir-339
D015179,hsa-mir-342
D015179,hsa-mir-221
D015179,hsa-mir-126
D015179,hsa-let-7a
D015179,hsa-mir-23a
D015179,hsa-mir-223
D015179,hsa-mir-10a
D015179,hsa-mir-191
D015179,hsa-mir-34b
D015179,hsa-mir-34c
D015179,hsa-mir-107
D015179,hsa-mir-372
D015179,hsa-mir-15b
D015179,hsa-let-7f
D015179,hsa-let-7b
D003103,hsa-mir-204
D003093,hsa-mir-146b
D003093,hsa-mir-335
D003093,hsa-mir-342
D003093,hsa-mir-4732
D003093,hsa-mir-491
D003093,hsa-mir-644b
D003093,hsa-mir-196a
D003093,hsa-mir-499
D003093,hsa-let-7
D003093,hsa-mir-124
D003093,hsa-mir-126
D003093,hsa-mir-146a
D003093,hsa-mir-155
D003093,hsa-mir-16
D003093,hsa-mir-200
D003093,hsa-mir-21
D003093,hsa-mir-9
D003093,hsa-mir-195
D003093,hsa-mir-29a
D003093,hsa-mir-4284
D003093,hsa-mir-200c
D003093,hsa-mir-143
D003093,hsa-mir-145
D003093,hsa-mir-26b
D003093,hsa-let-7e
D003093,hsa-let-7f
D003093,hsa-mir-16 
D003093,hsa-mir-192 
D003093,hsa-mir-199a
D003093,hsa-mir-203 
D003093,hsa-mir-21 
D003093,hsa-mir-23a 
D003093,hsa-mir-23b 
D003093,hsa-mir-24 
D003093,hsa-mir-26a 
D003093,hsa-mir-29a 
D003093,hsa-mir-422b 
D003093,hsa-mir-629 
D003092,hsa-mir-21
D003092,hsa-mir-146b
D003092,hsa-mir-155
D003092,hsa-mir-200b
D003092,hsa-mir-19a
D003092,hsa-mir-31
D003092,hsa-mir-429
D019970,hsa-mir-212
D019970,hsa-let-7d
D019970,hsa-mir-124
D019970,hsa-mir-181a
D002973,hsa-mir-185
D002822,hsa-mir-199b
D002822,hsa-mir-192
D002822,hsa-mir-10b
D002822,hsa-mir-223
D002822,hsa-mir-200a
D002822,hsa-mir-25
D002822,hsa-mir-21
D002822,hsa-mir-204
D002822,hsa-mir-141
D002822,hsa-mir-182
D002822,hsa-mir-194
D002822,hsa-mir-203
D002822,hsa-mir-30d
D002822,hsa-mir-31
D002822,hsa-mir-34a
D002822,hsa-mir-145
D002822,hsa-mir-183
D002822,hsa-mir-218
D002822,hsa-mir-221
D002822,hsa-mir-106a
D002822,hsa-mir-155
D002822,hsa-mir-196a
D002822,hsa-mir-200b
D002822,hsa-mir-143
D002822,hsa-mir-205
D002821,hsa-mir-223
D002813,hsa-mir-125b
D002813,hsa-mir-145
D002813,hsa-mir-302c
D002813,hsa-mir-129
D002813,hsa-mir-186
D002813,hsa-mir-192
D002813,hsa-mir-206
D002813,hsa-mir-20a
D002813,hsa-mir-27b
D002813,hsa-mir-490
D002813,hsa-mir-509
D002813,hsa-mir-550
D002813,hsa-mir-589
D002813,hsa-mir-100
D002813,hsa-mir-126
D002813,hsa-mir-23b
D002813,hsa-mir-30a
D002813,hsa-mir-494
D002813,hsa-mir-371b
D002813,hsa-mir-200b
D002813,hsa-mir-138
D002813,hsa-mir-141
D002813,hsa-mir-518b
D002779,hsa-mir-130b
D018281,hsa-mir-1275
D018281,hsa-mir-150
D018281,hsa-mir-193a
D018281,hsa-mir-199b
D018281,hsa-mir-32
D018281,hsa-mir-483
D018281,hsa-mir-505
D018281,hsa-mir-874
D018281,hsa-mir-146b
D018281,hsa-mir-195
D018281,hsa-mir-221
D018281,hsa-mir-145
D018281,hsa-mir-204
D018281,hsa-mir-376c
D018281,hsa-mir-605
D018281,hsa-mir-1
D018281,hsa-mir-101
D018281,hsa-mir-25
D018281,hsa-mir-9
D018281,hsa-mir-103
D018281,hsa-mir-146a
D018281,hsa-mir-216a
D018281,hsa-mir-216b
D018281,hsa-mir-217
D018281,hsa-mir-338
D018281,hsa-mir-513
D018281,hsa-mir-652
D018281,hsa-mir-675
D018281,hsa-mir-199a
D018281,hsa-mir-214
D018281,hsa-mir-22
D018281,hsa-mir-127
D018281,hsa-mir-376a
D018281,hsa-mir-424
D002690,hsa-mir-146a
D002607,hsa-mir-149
D014355,hsa-mir-208a
D002561,hsa-mir-124
D002544,hsa-mir-210
D002544,hsa-mir-16
D002544,hsa-mir-21
D002544,hsa-mir-24
D002544,hsa-mir-124
D002544,hsa-mir-146a
D002544,hsa-mir-149
D002544,hsa-mir-196a
D002544,hsa-mir-491
D002528,hsa-mir-372
D002528,hsa-mir-373
D002446,hsa-mir-449a
D002446,hsa-mir-1290
D002446,hsa-mir-17
D002446,hsa-mir-192
D002446,hsa-mir-194
D002446,hsa-mir-30a
D002446,hsa-mir-31
D002446,hsa-mir-551a
D002446,hsa-mir-551b
D002446,hsa-mir-638
D002386,hsa-mir-125b
D002386,hsa-mir-184
D002386,hsa-mir-34a
D002386,hsa-mir-15a
D002312,hsa-mir-1
D002312,hsa-mir-133a
D002312,hsa-mir-143
D002312,hsa-mir-145
D002312,hsa-mir-192
D002312,hsa-mir-29a
D002312,hsa-mir-29c
D002312,hsa-mir-505
D002312,hsa-mir-195
D002312,hsa-mir-208b
D002312,hsa-mir-367
D002312,hsa-mir-218
D002312,hsa-mir-125b
D002312,hsa-mir-133
D002312,hsa-mir-16
D002312,hsa-mir-199b
D002312,hsa-mir-208
D002312,hsa-mir-208a
D002312,hsa-mir-21
D002312,hsa-mir-23a
D002312,hsa-mir-23b
D002312,hsa-mir-24
D002312,hsa-mir-27b
D002312,hsa-mir-9
D002312,hsa-mir-106a
D002312,hsa-mir-30a
D002312,hsa-mir-34a
D002312,hsa-mir-150
D002312,hsa-mir-181b
D002312,hsa-mir-10a
D002312,hsa-mir-10b
D002312,hsa-mir-181a
D002312,hsa-mir-184
D002312,hsa-mir-204
D002312,hsa-mir-222
D002312,hsa-mir-34b
D002312,hsa-mir-371
D002312,hsa-mir-383
D002312,hsa-mir-497
D002312,hsa-mir-7
D002312,hsa-mir-199a
D002312,hsa-mir-214
D002312,hsa-let-7d
D002312,hsa-mir-151
D002312,hsa-mir-185
D002312,hsa-mir-30e
D002312,hsa-mir-31
D002312,hsa-mir-30b
D002312,hsa-mir-30c
D002312,hsa-mir-30d
D002312,hsa-mir-378
D002312,hsa-mir-194
D002312,hsa-mir-26a
D002312,hsa-mir-26b
D002312,hsa-mir-103
D002312,hsa-mir-424
D002312,hsa-mir-451
D002312,hsa-mir-126
D002312,hsa-mir-127
D002312,hsa-mir-140
D002312,hsa-mir-155
D002312,hsa-mir-27a
D002312,hsa-mir-139
D002312,hsa-mir-486
D002312,hsa-mir-341
D002312,hsa-mir-221
D002312,hsa-mir-29b
D002312,hsa-mir-18b
D002312,hsa-let-7b
D002312,hsa-mir-146a
D002312,hsa-mir-107
D002312,hsa-mir-351
D002312,hsa-mir-149
D002312,hsa-mir-15b
D002312,hsa-let-7c
D002311,hsa-mir-155
D002311,hsa-mir-636
D002311,hsa-mir-639
D002311,hsa-mir-646
D002311,hsa-mir-196a
D002311,hsa-mir-499a
D002311,hsa-let-7i
D002311,hsa-mir-126
D002311,hsa-mir-133a
D002311,hsa-mir-208
D002311,hsa-mir-208b
D002311,hsa-mir-21
D002311,hsa-mir-499
D009202,hsa-mir-133
D009202,hsa-mir-133a
D009202,hsa-mir-133b
D009202,hsa-mir-21
D009202,hsa-mir-29
D009202,hsa-mir-29a
D009202,hsa-mir-29b
D009202,hsa-mir-29c
D009202,hsa-let-7c
D009202,hsa-mir-9
D009202,hsa-let-7a
D009202,hsa-mir-1295a
D009202,hsa-mir-16
D009202,hsa-mir-19b
D009202,hsa-mir-34b
D009202,hsa-mir-371a
D009202,hsa-mir-199a
D009202,hsa-mir-199b
D009202,hsa-mir-214
D009202,hsa-mir-27a
D009202,hsa-mir-451a
D009202,hsa-mir-1290
D009202,hsa-mir-135b
D009202,hsa-mir-155
D009202,hsa-mir-190
D009202,hsa-mir-422a
D009202,hsa-mir-489
D009202,hsa-mir-590
D009202,hsa-mir-601
D009202,hsa-mir-448
D009202,hsa-mir-200
D009202,hsa-mir-30
D009202,hsa-mir-133a
D009202,hsa-mir-1
D009202,hsa-mir-32
D002295,hsa-mir-16
D002295,hsa-mir-34a
D002294,hsa-mir-10b
D002294,hsa-mir-297
D002294,hsa-mir-485
D002294,hsa-mir-9
D002294,hsa-mir-149
D002294,hsa-mir-184
D002294,hsa-let-7
D002294,hsa-mir-193a
D002294,hsa-mir-203
D002294,hsa-mir-21
D002294,hsa-mir-185
D002294,hsa-mir-205
D002294,hsa-mir-494
D002294,hsa-mir-142
D002294,hsa-mir-155
D002294,hsa-mir-181a
D002294,hsa-mir-181b
D002294,hsa-mir-218
D002294,hsa-mir-221
D002294,hsa-mir-222
D002294,hsa-mir-29a
D002294,hsa-let-7a
D002294,hsa-mir-192
D002294,hsa-mir-194
D002294,hsa-mir-223
D002294,hsa-mir-33
D002294,hsa-mir-363
D002294,hsa-mir-497
D002294,hsa-mir-18a
D002292,hsa-let-7a
D002292,hsa-let-7b
D002292,hsa-let-7c
D002292,hsa-let-7d
D002292,hsa-let-7e
D002292,hsa-let-7f
D002292,hsa-let-7g
D002292,hsa-let-7i
D002292,hsa-mir-141
D002292,hsa-mir-142
D002292,hsa-mir-150
D002292,hsa-mir-19a
D002292,hsa-mir-200c
D002292,hsa-mir-219
D002292,hsa-mir-26a
D002292,hsa-mir-302b
D002292,hsa-mir-302c
D002292,hsa-mir-30c
D002292,hsa-mir-367
D002292,hsa-mir-381
D002292,hsa-mir-451a
D002292,hsa-mir-508
D002292,hsa-mir-509
D002292,hsa-mir-106a
D002292,hsa-mir-1233
D002292,hsa-mir-21
D002292,hsa-mir-210
D002292,hsa-mir-221
D002292,hsa-mir-222
D002292,hsa-mir-378
D002292,hsa-mir-7
D002292,hsa-mir-106b
D002292,hsa-mir-126
D002292,hsa-mir-1290
D002292,hsa-mir-134
D002292,hsa-mir-144
D002292,hsa-mir-151
D002292,hsa-mir-203
D002292,hsa-mir-26b
D002292,hsa-mir-29c
D002292,hsa-mir-32
D002292,hsa-mir-339
D002292,hsa-mir-365a
D002292,hsa-mir-365b
D002292,hsa-mir-425
D002292,hsa-mir-454
D002292,hsa-mir-571
D002292,hsa-mir-625
D002292,hsa-mir-629
D002292,hsa-mir-655
D002292,hsa-mir-9
D002292,hsa-mir-124
D002292,hsa-mir-124a
D002292,hsa-mir-129
D002292,hsa-mir-34a
D002292,hsa-mir-34b
D002292,hsa-mir-34c
D002292,hsa-mir-146a
D002292,hsa-mir-149
D002292,hsa-mir-27a
D002292,hsa-mir-29b
D002292,hsa-mir-138
D002292,hsa-mir-100
D002292,hsa-mir-184
D002292,hsa-mir-196a
D002292,hsa-mir-205
D002292,hsa-mir-218
D002292,hsa-mir-451
D002292,hsa-mir-495
D002292,hsa-mir-125b
D002292,hsa-mir-127
D002292,hsa-mir-133b
D002292,hsa-mir-135a
D002292,hsa-mir-146b
D002292,hsa-mir-155
D002292,hsa-mir-15a
D002292,hsa-mir-16
D002292,hsa-mir-17
D002292,hsa-mir-18
D002292,hsa-mir-193b
D002292,hsa-mir-195
D002292,hsa-mir-19b
D002292,hsa-mir-200
D002292,hsa-mir-200a
D002292,hsa-mir-206
D002292,hsa-mir-20a
D002292,hsa-mir-224
D002292,hsa-mir-30a
D002292,hsa-mir-30b
D002292,hsa-mir-429
D002292,hsa-mir-484
D002292,hsa-mir-122
D002292,hsa-mir-1285
D002292,hsa-mir-1291
D002292,hsa-mir-143
D002292,hsa-mir-145
D002292,hsa-mir-146
D002292,hsa-mir-148a
D002292,hsa-mir-181a
D002292,hsa-mir-183
D002292,hsa-mir-193a
D002292,hsa-mir-199a
D002292,hsa-mir-203a
D002292,hsa-mir-204
D002292,hsa-mir-23b
D002292,hsa-mir-34
D002292,hsa-mir-372
D002292,hsa-mir-424
D002292,hsa-mir-646
D002292,hsa-mir-101
D002292,hsa-mir-182
D002292,hsa-mir-22
D002292,hsa-mir-1
D002292,hsa-mir-10b
D002292,hsa-mir-133a
D002292,hsa-mir-192
D002292,hsa-mir-194
D002292,hsa-mir-200b
D002292,hsa-mir-335
D002292,hsa-mir-363
D002292,hsa-mir-510
D002292,hsa-mir-514a
D002292,hsa-mir-130b
D002292,hsa-mir-139
D002292,hsa-mir-199b
D002292,hsa-mir-215
D002292,hsa-mir-216b
D002292,hsa-mir-2278
D002292,hsa-mir-3065
D002292,hsa-mir-489
D002292,hsa-mir-502
D002292,hsa-mir-670
D002292,hsa-mir-185
D002292,hsa-mir-605
D002292,hsa-mir-452
D002292,hsa-mir-30d
D021441,hsa-mir-196a
D021441,hsa-mir-21
D021441,hsa-mir-34a
D021441,hsa-mir-155
D021441,hsa-mir-210
D021441,hsa-mir-375
D021441,hsa-mir-31
D021441,hsa-mir-483
D021441,hsa-mir-615
D021441,hsa-mir-199a
D021441,hsa-mir-184
D021441,hsa-mir-212
D021441,hsa-mir-221
D021441,hsa-mir-192
D021441,hsa-let-7
D021441,hsa-mir-193b
D021441,hsa-mir-141
D021441,hsa-mir-145
D021441,hsa-mir-181b
D021441,hsa-mir-186
D021441,hsa-mir-194
D021441,hsa-mir-222
D021441,hsa-mir-32
D021441,hsa-mir-663
D021441,hsa-let-7d
D021441,hsa-mir-107
D021441,hsa-mir-10b
D021441,hsa-mir-135a
D021441,hsa-mir-143
D021441,hsa-mir-153
D021441,hsa-mir-17
D021441,hsa-mir-183
D021441,hsa-mir-200b
D021441,hsa-mir-200c
D021441,hsa-mir-211
D021441,hsa-mir-223
D021441,hsa-mir-34c
D021441,hsa-mir-429
D021441,hsa-mir-545
D021441,hsa-mir-9
D021441,hsa-mir-100
D021441,hsa-mir-106a
D021441,hsa-mir-10a
D021441,hsa-mir-124
D021441,hsa-mir-125b
D021441,hsa-mir-138
D021441,hsa-mir-148a
D021441,hsa-mir-224
D021441,hsa-mir-23a
D021441,hsa-mir-27a
D021441,hsa-mir-330
D021441,hsa-mir-34
D021441,hsa-mir-367
D021441,hsa-mir-378
D021441,hsa-mir-486
D021441,hsa-mir-494
D021441,hsa-mir-133a
D021441,hsa-mir-15a
D021441,hsa-mir-218
D021441,hsa-mir-301a
D021441,hsa-mir-337
D021441,hsa-mir-1
D021441,hsa-mir-198
D021441,hsa-mir-214
D021441,hsa-mir-216
D021441,hsa-mir-217
D021441,hsa-mir-196
D021441,hsa-mir-200
D021441,hsa-mir-506
D021441,hsa-mir-203
D021441,hsa-mir-150
D021441,hsa-mir-130b
D021441,hsa-mir-196b
D021441,hsa-mir-222 
D021441,hsa-mir-146a
D021441,hsa-mir-205
D021441,hsa-mir-18a
